Date,Open,High,Low,Close,Adj Close,Volume
2004-11-05,42.150002,42.200001,41.049999,41.349998,36.175171,181061
2004-11-08,41.599998,41.599998,39.849998,40.049999,35.037868,318958
2004-11-09,40.049999,40.750000,39.599998,39.599998,34.644180,125880
2004-11-10,39.900002,40.750000,39.650002,39.900002,34.906639,147751
2004-11-11,40.500000,41.700001,40.250000,40.849998,35.737743,147056
2004-11-12,41.450001,42.150002,40.599998,40.849998,35.737743,83135
2004-11-15,null,null,null,null,null,null
2004-11-16,41.250000,41.500000,40.599998,40.849998,35.737743,148858
2004-11-17,41.500000,46.549999,41.299999,45.250000,39.587109,1286406
2004-11-18,46.000000,48.400002,45.750000,47.250000,41.336811,987596
2004-11-19,47.500000,47.900002,45.000000,45.150002,39.499630,407009
2004-11-22,45.250000,46.900002,45.049999,46.299999,40.505699,262022
2004-11-23,46.500000,49.299999,46.500000,47.049999,41.161839,356988
2004-11-24,47.450001,47.700001,46.500000,46.650002,40.811905,183757
2004-11-25,47.000000,48.000000,45.650002,45.950001,40.199509,289236
2004-11-26,null,null,null,null,null,null
2004-11-29,46.000000,47.900002,46.000000,46.700001,40.855644,129068
2004-11-30,47.799999,47.799999,45.049999,45.549999,39.849564,180998
2004-12-01,46.000000,47.000000,44.500000,46.549999,40.724415,308681
2004-12-02,46.950001,48.500000,46.950001,47.700001,41.730492,513982
2004-12-03,48.000000,48.500000,46.500000,46.750000,40.899391,346595
2004-12-06,49.000000,51.000000,49.000000,49.650002,43.436459,887892
2004-12-07,50.250000,50.500000,48.049999,48.250000,42.211662,471879
2004-12-08,49.599998,51.000000,48.599998,48.799999,42.692829,432294
2004-12-09,49.500000,49.799999,48.099998,49.200001,43.042770,290017
2004-12-10,49.200001,50.799999,49.099998,49.299999,43.130260,556089
2004-12-13,49.900002,49.900002,48.549999,48.900002,42.780319,227446
2004-12-14,49.549999,52.400002,49.049999,52.049999,45.536110,1206402
2004-12-15,52.549999,52.950001,50.299999,51.200001,44.792488,932628
2004-12-16,51.900002,53.500000,50.549999,52.900002,46.279739,1132228
2004-12-17,53.400002,55.549999,52.799999,54.349998,47.548271,2142000
2004-12-20,54.700001,57.400002,54.700001,55.849998,48.860550,1594420
2004-12-21,56.400002,56.700001,54.250000,55.400002,48.466869,737322
2004-12-22,55.000000,57.400002,53.299999,54.950001,48.073181,1313496
2004-12-23,55.000000,59.750000,55.000000,58.500000,51.178902,2331267
2004-12-24,60.000000,64.349998,58.849998,59.500000,52.053768,2160155
2004-12-27,60.000000,61.000000,58.549999,59.200001,51.791309,548512
2004-12-28,59.500000,60.250000,57.099998,57.599998,50.391537,661897
2004-12-29,58.000000,58.849998,56.000000,56.750000,49.647923,800056
2004-12-30,58.000000,61.900002,58.000000,59.950001,52.447449,2273795
2004-12-31,60.400002,60.950001,59.450001,60.599998,53.016094,696870
2005-01-03,61.000000,62.450001,54.200001,61.500000,53.803463,708553
2005-01-04,62.200001,62.450001,60.000000,60.250000,52.709911,370063
2005-01-05,60.049999,61.000000,53.549999,56.849998,49.735401,639546
2005-01-06,57.849998,59.299999,52.250000,57.950001,50.697739,1100831
2005-01-07,59.400002,62.400002,58.500000,61.650002,53.934696,1760039
2005-01-10,62.500000,64.699997,61.000000,61.549999,53.847206,1589861
2005-01-11,61.000000,62.250000,58.500000,58.849998,51.485107,627694
2005-01-12,59.500000,59.750000,54.799999,55.549999,48.598091,680504
2005-01-13,56.000000,62.000000,56.000000,61.049999,53.409786,1061475
2005-01-14,62.099998,63.650002,58.599998,61.200001,53.541016,2177726
2005-01-17,62.900002,64.599998,61.250000,62.200001,54.415859,1559140
2005-01-18,62.799999,63.500000,60.849998,61.200001,53.541016,864352
2005-01-19,61.250000,61.700001,59.000000,59.200001,51.791309,479052
2005-01-20,60.400002,60.400002,57.250000,58.049999,50.785225,399984
2005-01-24,58.500000,58.650002,55.299999,58.000000,50.741489,395652
2005-01-25,57.450001,58.400002,56.750000,57.950001,50.697739,218681
2005-01-27,58.250000,59.099998,57.599998,58.049999,50.785225,301307
2005-01-28,58.750000,59.950001,58.099998,58.650002,51.310135,339601
2005-01-31,57.799999,59.700001,56.750000,58.049999,50.785225,504594
2005-02-01,58.700001,59.900002,57.099998,58.299999,51.003937,337491
2005-02-02,58.000000,59.299999,57.849998,58.000000,50.741489,171736
2005-02-03,58.200001,59.200001,58.000000,58.049999,50.785225,359623
2005-02-04,58.200001,59.750000,57.450001,58.450001,51.135162,286257
2005-02-07,59.000000,59.500000,57.450001,57.750000,50.522766,247492
2005-02-08,58.200001,59.599998,57.400002,59.049999,51.660072,345561
2005-02-09,60.000000,61.000000,59.250000,60.299999,52.753651,623696
2005-02-10,61.200001,61.750000,57.849998,58.049999,50.785225,370475
2005-02-11,59.000000,59.000000,58.000000,58.299999,51.003937,174903
2005-02-14,58.849998,59.099998,57.099998,57.650002,50.435291,149451
2005-02-15,57.950001,58.500000,57.250000,57.799999,50.566509,179770
2005-02-16,58.000000,58.349998,56.099998,56.549999,49.472942,207542
2005-02-17,56.349998,56.900002,54.500000,54.950001,48.073181,220627
2005-02-18,55.500000,56.000000,54.000000,54.500000,47.679504,206920
2005-02-21,55.049999,55.849998,54.250000,54.549999,47.723240,168741
2005-02-22,54.099998,56.099998,54.000000,55.750000,48.773056,337090
2005-02-23,55.900002,57.750000,55.250000,55.650002,48.685577,395594
2005-02-24,55.900002,56.500000,54.150002,54.349998,47.548271,157362
2005-02-25,55.150002,55.349998,53.700001,54.000000,47.242069,180119
2005-02-28,55.000000,55.900002,54.250000,54.950001,48.073181,318148
2005-03-01,55.700001,57.250000,55.200001,55.450001,48.510612,203811
2005-03-02,56.000000,56.000000,55.000000,55.349998,48.423122,142378
2005-03-03,55.500000,56.500000,55.500000,55.950001,48.948032,201420
2005-03-04,56.250000,56.650002,54.500000,54.900002,48.029442,202430
2005-03-07,56.000000,56.700001,54.150002,54.900002,48.029442,512148
2005-03-08,55.400002,59.700001,55.000000,59.150002,51.747562,1089158
2005-03-09,60.000000,60.150002,56.049999,56.450001,49.385468,682901
2005-03-10,55.299999,57.900002,55.299999,56.450001,49.385468,340948
2005-03-11,56.500000,58.299999,56.500000,56.849998,49.735401,478021
2005-03-14,57.500000,57.500000,56.049999,56.599998,49.516689,212370
2005-03-15,56.000000,56.900002,55.150002,55.299999,48.379379,152519
2005-03-16,55.500000,55.950001,54.750000,55.049999,48.160664,193816
2005-03-17,55.799999,55.799999,54.299999,55.049999,48.160664,174079
2005-03-18,55.049999,55.400002,53.000000,53.549999,46.848385,220281
2005-03-21,53.750000,54.200001,53.000000,53.500000,46.804646,143573
2005-03-22,52.849998,54.000000,51.200001,51.900002,45.404873,172867
2005-03-23,51.500000,52.500000,51.000000,51.250000,44.836224,192043
2005-03-24,51.900002,52.000000,50.250000,50.549999,44.223827,154812
2005-03-28,50.000000,51.250000,50.000000,51.000000,44.617519,198827
2005-03-29,51.700001,51.700001,48.650002,49.650002,43.436459,351324
2005-03-30,50.250000,53.549999,49.000000,52.250000,45.711075,3180019
2005-03-31,52.500000,53.200001,50.000000,50.049999,43.786400,4455699
2005-04-01,50.900002,52.750000,50.400002,52.200001,45.667332,270653
2005-04-04,52.250000,54.200001,51.000000,53.400002,46.717167,363751
2005-04-05,54.000000,54.200001,52.750000,53.299999,46.629677,189084
2005-04-06,54.000000,55.500000,53.250000,54.500000,47.679504,327602
2005-04-07,55.450001,58.400002,54.950001,57.000000,49.866627,787196
2005-04-08,57.950001,58.000000,55.799999,56.099998,49.079254,268453
2005-04-11,56.150002,56.150002,54.500000,54.799999,47.941944,114323
2005-04-12,54.799999,57.099998,54.799999,56.450001,49.385468,233398
2005-04-13,56.500000,57.849998,56.000000,56.200001,49.166748,228955
2005-04-15,56.349998,56.349998,54.000000,54.200001,47.417034,141881
2005-04-18,52.250000,53.599998,51.599998,52.200001,45.667332,111644
2005-04-19,52.900002,53.700001,52.299999,52.549999,45.973534,94945
2005-04-20,53.000000,53.000000,51.599998,52.299999,45.754822,82735
2005-04-21,52.000000,53.000000,51.450001,52.849998,46.235989,97616
2005-04-22,53.500000,53.849998,52.400002,52.750000,46.148502,81155
2005-04-25,53.450001,53.450001,52.049999,52.450001,45.886047,69342
2005-04-26,52.450001,52.650002,51.599998,51.799999,45.317390,57714
2005-04-27,51.250000,52.250000,51.250000,51.799999,45.317390,34018
2005-04-28,52.150002,52.150002,51.299999,51.799999,45.317390,72336
2005-04-29,52.250000,52.500000,50.500000,50.700001,44.355053,64951
2005-05-02,51.000000,51.000000,49.700001,50.250000,43.961376,75539
2005-05-03,50.349998,51.400002,50.049999,50.299999,44.005116,66056
2005-05-04,51.000000,51.200001,50.500000,50.950001,44.573772,72338
2005-05-05,53.250000,58.000000,53.250000,54.400002,47.592010,496643
2005-05-06,54.900002,54.900002,53.000000,53.599998,46.892132,152165
2005-05-09,54.900002,56.500000,52.750000,55.750000,48.773056,521547
2005-05-10,56.299999,56.500000,54.500000,55.349998,48.423122,197671
2005-05-11,55.799999,55.799999,53.849998,54.450001,47.635754,87416
2005-05-12,54.000000,57.450001,54.000000,56.849998,49.735401,591050
2005-05-13,56.950001,57.500000,56.200001,56.650002,49.560425,245418
2005-05-16,57.000000,57.799999,56.849998,57.099998,49.954113,237512
2005-05-17,57.500000,61.099998,56.799999,58.549999,51.222649,1841284
2005-05-18,58.200001,61.000000,58.000000,60.250000,52.709911,860388
2005-05-19,61.000000,62.900002,60.849998,61.500000,53.803463,838547
2005-05-20,61.299999,61.900002,60.000000,60.500000,52.928616,266169
2005-05-23,60.500000,61.000000,59.200001,59.400002,51.966278,182820
2005-05-24,60.200001,60.200001,58.650002,59.049999,51.660072,155272
2005-05-25,59.200001,62.900002,58.650002,62.000000,54.240898,906349
2005-05-26,62.500000,64.500000,62.000000,63.599998,55.640659,1284914
2005-05-27,64.099998,65.250000,62.500000,63.000000,55.115746,1102374
2005-05-30,63.099998,63.799999,60.299999,61.049999,53.409786,474710
2005-05-31,61.099998,62.000000,60.250000,61.549999,53.847206,241991
2005-06-01,63.000000,63.799999,62.000000,62.450001,54.634583,357383
2005-06-02,63.400002,68.650002,62.000000,66.550003,58.221481,1520879
2005-06-03,69.000000,71.000000,66.000000,67.500000,59.052593,2883074
2005-06-06,67.250000,69.150002,66.750000,67.750000,59.271297,694406
2005-06-07,67.900002,69.199997,67.699997,68.900002,60.277386,523669
2005-06-08,69.300003,70.500000,67.699997,68.000000,59.490009,384298
2005-06-09,69.000000,70.500000,67.500000,68.000000,59.490009,346124
2005-06-10,68.949997,70.000000,67.500000,68.050003,59.533768,566888
2005-06-13,69.900002,69.900002,66.849998,67.650002,59.183815,329754
2005-06-14,68.099998,73.500000,68.000000,72.849998,63.733040,2610921
2005-06-15,74.000000,74.449997,71.099998,71.650002,62.683231,1102447
2005-06-16,72.099998,72.400002,68.900002,69.199997,60.539841,458595
2005-06-17,70.000000,70.000000,66.650002,67.349998,58.921364,333868
2005-06-20,67.750000,68.000000,65.250000,65.949997,57.696556,336483
2005-06-21,66.699997,67.500000,65.099998,65.949997,57.696556,294672
2005-06-22,66.199997,68.750000,65.199997,66.550003,58.221481,361496
2005-06-23,67.000000,68.599998,66.500000,68.250000,59.708725,381481
2005-06-24,68.250000,70.900002,67.500000,69.550003,60.846043,721372
2005-06-27,70.199997,72.000000,69.300003,69.949997,61.195988,2084919
2005-06-28,70.000000,74.000000,68.500000,68.949997,60.321114,1357244
2005-06-29,66.000000,70.500000,66.000000,70.000000,61.239716,379165
2005-06-30,70.699997,70.949997,65.900002,66.849998,58.483936,1020749
2005-07-01,67.150002,69.250000,66.000000,68.500000,59.927452,370326
2005-07-04,69.250000,71.250000,68.000000,70.900002,62.027088,737747
2005-07-05,71.500000,73.199997,69.550003,70.900002,62.027088,1149293
2005-07-06,71.849998,77.150002,71.250000,76.650002,67.057487,2661246
2005-07-07,76.000000,77.250000,72.000000,72.750000,63.645561,1142142
2005-07-08,74.000000,76.300003,73.500000,75.650002,66.182632,1197720
2005-07-11,76.400002,78.349998,75.550003,76.000000,66.488846,874359
2005-07-12,77.400002,77.400002,73.300003,74.449997,65.132805,509643
2005-07-13,75.000000,75.900002,74.050003,74.300003,65.001595,369960
2005-07-14,74.449997,75.449997,72.650002,73.050003,63.908028,216884
2005-07-15,73.949997,73.949997,71.400002,72.150002,63.120647,323736
2005-07-18,72.300003,74.800003,71.800003,73.599998,64.389191,317298
2005-07-19,73.650002,74.500000,72.699997,73.050003,63.908028,116934
2005-07-20,73.849998,75.699997,73.500000,74.150002,64.870361,249078
2005-07-21,74.699997,74.699997,71.500000,72.099998,63.076889,122365
2005-07-22,72.500000,73.449997,72.000000,72.900002,63.776798,92331
2005-07-25,73.500000,74.650002,73.000000,73.449997,64.257957,135457
2005-07-26,73.949997,77.000000,73.449997,76.550003,66.970016,942819
2005-07-27,77.250000,77.400002,75.300003,76.000000,66.488846,193346
2005-07-28,null,null,null,null,null,null
2005-07-29,75.199997,77.849998,75.000000,76.949997,67.319954,487444
2005-08-01,75.099998,76.449997,74.000000,74.800003,65.439034,140951
2005-08-02,75.900002,76.000000,74.800003,75.150002,65.745216,143580
2005-08-03,75.500000,75.800003,74.050003,74.250000,64.957855,163986
2005-08-04,74.250000,74.949997,73.500000,73.849998,64.607910,165946
2005-08-05,74.400002,81.900002,74.000000,81.000000,70.863113,1699645
2005-08-08,81.500000,83.500000,76.099998,77.150002,67.494926,1388438
2005-08-09,77.300003,79.000000,75.000000,76.199997,66.663811,841909
2005-08-10,76.949997,77.900002,76.500000,77.000000,67.363693,406142
2005-08-11,77.500000,80.199997,77.000000,77.800003,68.063576,790392
2005-08-12,78.000000,79.599998,76.199997,76.949997,67.319954,443920
2005-08-16,78.400002,81.900002,77.500000,81.400002,71.213066,1186344
2005-08-17,82.000000,82.699997,79.500000,80.300003,70.250710,498737
2005-08-18,79.900002,79.900002,77.000000,77.349998,69.221550,432021
2005-08-19,78.500000,83.400002,77.199997,82.800003,74.098831,1479008
2005-08-22,83.500000,83.849998,78.150002,79.099998,70.787643,678518
2005-08-23,81.949997,81.949997,76.500000,77.150002,69.042580,538489
2005-08-24,78.000000,78.000000,73.000000,74.699997,66.850037,451205
2005-08-25,75.900002,76.500000,74.000000,74.750000,66.894768,479021
2005-08-26,74.849998,79.000000,74.400002,77.599998,69.445274,662275
2005-08-29,77.949997,78.400002,75.400002,76.750000,68.684601,162874
2005-08-30,77.849998,78.900002,77.349998,77.800003,69.624268,157955
2005-08-31,77.300003,78.449997,77.300003,77.699997,69.534790,151432
2005-09-01,79.000000,79.000000,77.349998,77.699997,69.534790,184299
2005-09-02,78.500000,81.250000,77.099998,79.750000,71.369347,1416731
2005-09-05,80.449997,80.699997,77.500000,78.050003,69.848000,386367
2005-09-06,79.000000,80.349998,77.900002,78.650002,70.384949,390606
2005-09-08,79.000000,79.900002,78.300003,78.550003,70.295441,191368
2005-09-09,79.800003,80.500000,78.500000,79.050003,70.742912,439520
2005-09-12,79.500000,80.000000,79.000000,79.150002,70.832405,182138
2005-09-13,79.800003,80.449997,78.599998,79.400002,71.056122,208189
2005-09-14,80.500000,81.250000,77.000000,77.849998,69.669006,188497
2005-09-15,78.000000,79.500000,77.750000,79.099998,70.787643,175648
2005-09-16,78.949997,80.400002,78.099998,78.849998,70.563919,309230
2005-09-19,79.000000,80.000000,78.250000,78.750000,70.474434,206627
2005-09-20,78.300003,79.199997,77.500000,77.750000,69.579529,189070
2005-09-21,77.949997,78.000000,72.050003,75.050003,67.163254,245366
2005-09-22,74.000000,75.500000,68.750000,69.349998,62.062241,447350
2005-09-23,70.199997,71.800003,67.750000,69.400002,62.107002,287606
2005-09-26,70.000000,72.449997,70.000000,72.300003,64.702232,221330
2005-09-27,72.500000,73.500000,71.599998,72.500000,64.881241,198850
2005-09-28,73.250000,73.300003,72.199997,72.699997,65.060204,98713
2005-09-29,73.199997,73.550003,70.349998,70.699997,63.270382,212549
2005-09-30,71.699997,71.699997,68.500000,70.550003,63.136139,659880
2005-10-03,71.750000,72.500000,71.250000,72.250000,64.657494,188363
2005-10-04,73.099998,74.500000,72.500000,73.000000,65.328674,214437
2005-10-05,74.500000,75.000000,71.500000,71.949997,64.389023,267790
2005-10-06,70.599998,71.800003,70.000000,70.500000,63.091385,364756
2005-10-07,69.500000,71.300003,68.599998,69.800003,62.464973,228536
2005-10-10,69.500000,70.500000,67.250000,67.550003,60.451405,285941
2005-10-11,68.349998,69.500000,65.349998,68.849998,61.614792,210882
2005-10-13,69.500000,69.750000,67.250000,67.599998,60.496151,146458
2005-10-14,67.900002,68.000000,65.250000,65.500000,58.616837,125468
2005-10-17,65.199997,66.250000,62.099998,62.650002,56.066338,321973
2005-10-18,63.000000,63.799999,60.000000,60.500000,54.142265,290726
2005-10-19,60.099998,60.099998,55.500000,56.150002,50.249386,423799
2005-10-20,58.000000,58.900002,52.099998,53.500000,47.877872,429103
2005-10-21,53.250000,55.900002,51.950001,55.349998,49.533463,420925
2005-10-24,56.900002,56.900002,53.500000,53.799999,48.146343,320873
2005-10-25,54.200001,54.900002,51.950001,52.849998,47.296177,396369
2005-10-26,52.900002,53.599998,50.500000,50.750000,45.416851,632327
2005-10-27,50.500000,51.000000,48.400002,49.349998,44.163982,678234
2005-10-28,49.599998,50.900002,49.200001,50.000000,44.745674,286743
2005-10-31,49.900002,52.000000,49.250000,51.750000,46.311771,233391
2005-11-02,51.099998,52.950001,50.250000,52.750000,47.206684,188014
2005-11-04,null,null,null,null,null,null
2005-11-07,52.500000,54.099998,51.450001,53.500000,47.877872,204624
2005-11-08,53.799999,55.099998,53.500000,54.250000,48.549053,196096
2005-11-09,54.349998,54.700001,52.200001,52.549999,47.027702,233624
2005-11-10,52.900002,53.599998,52.500000,52.900002,47.340931,109529
2005-11-11,53.000000,54.700001,53.000000,54.500000,48.772793,185833
2005-11-14,55.000000,57.500000,54.500000,56.750000,50.786346,327019
2005-11-16,57.700001,58.400002,56.599998,57.750000,51.681252,339355
2005-11-17,58.450001,59.400002,57.200001,58.900002,52.710407,370173
2005-11-18,59.000000,60.000000,57.700001,58.099998,51.994469,195501
2005-11-21,58.599998,58.599998,55.950001,56.150002,50.249386,139640
2005-11-22,56.450001,56.450001,54.599998,54.900002,49.130753,173891
2005-11-23,55.000000,55.349998,53.299999,53.849998,48.191090,248731
2005-11-24,54.500000,57.000000,54.299999,56.349998,50.428371,131118
2005-11-25,56.500000,57.500000,56.349998,56.849998,50.875832,177698
2005-11-28,57.400002,57.950001,56.049999,56.400002,50.473122,239044
2005-11-29,55.750000,56.000000,55.099998,55.500000,49.667702,268130
2005-11-30,55.900002,56.500000,53.799999,54.299999,48.593796,257315
2005-12-01,54.400002,57.500000,53.250000,56.700001,50.741589,487164
2005-12-02,57.099998,59.599998,56.700001,57.099998,51.099556,990530
2005-12-05,57.799999,59.200001,56.750000,57.349998,51.323288,346791
2005-12-06,57.900002,58.000000,56.500000,57.200001,51.189045,192642
2005-12-07,57.750000,57.750000,56.650002,56.900002,50.920578,228762
2005-12-08,56.500000,57.400002,56.500000,57.000000,51.010067,72155
2005-12-09,57.400002,58.200001,56.700001,56.950001,50.965324,351496
2005-12-12,57.750000,57.900002,56.299999,56.599998,50.652103,118011
2005-12-13,52.500000,58.000000,52.500000,57.200001,51.189045,321732
2005-12-14,57.950001,58.750000,57.250000,58.049999,51.949726,393815
2005-12-15,58.400002,59.599998,57.299999,57.950001,51.860233,539171
2005-12-16,58.099998,58.599998,57.650002,57.950001,51.860233,186488
2005-12-19,58.599998,59.250000,58.150002,58.400002,52.262951,194384
2005-12-20,58.900002,60.950001,57.099998,60.450001,54.097515,862136
2005-12-21,62.549999,62.549999,59.849998,60.500000,54.142265,911096
2005-12-22,60.900002,61.650002,60.299999,60.599998,54.231750,267585
2005-12-23,60.549999,61.299999,58.599998,59.000000,52.799892,179959
2005-12-26,58.750000,58.849998,55.500000,55.950001,50.070408,259403
2005-12-27,56.849998,57.599998,55.250000,57.299999,51.278538,139746
2005-12-28,57.500000,58.700001,56.599998,57.000000,51.010067,1138198
2005-12-29,57.049999,57.750000,56.650002,57.000000,51.010067,2051388
2005-12-30,57.700001,59.049999,57.099998,58.299999,52.173454,199597
2006-01-02,59.599998,59.900002,58.900002,59.150002,52.934132,195719
2006-01-03,59.900002,61.700001,58.849998,60.849998,54.455486,489892
2006-01-04,62.099998,62.099998,57.599998,58.849998,52.665657,599788
2006-01-05,59.400002,61.400002,57.799999,60.099998,53.784298,1184590
2006-01-06,60.500000,61.349998,58.700001,59.000000,52.799892,575580
2006-01-09,59.849998,59.900002,58.299999,58.450001,52.307690,331149
2006-01-10,58.900002,59.900002,58.000000,58.250000,52.128704,356855
2006-01-12,58.750000,58.900002,57.650002,58.099998,51.994469,215957
2006-01-13,58.200001,58.849998,57.000000,57.200001,51.189045,252429
2006-01-16,57.500000,57.900002,55.750000,56.599998,50.652103,832094
2006-01-17,56.000000,57.000000,53.750000,53.950001,48.280586,344133
2006-01-18,53.599998,54.299999,53.000000,53.799999,48.146343,240832
2006-01-19,54.049999,54.750000,54.049999,54.450001,48.728039,110901
2006-01-20,55.000000,55.500000,54.400002,54.750000,48.996517,181947
2006-01-23,54.500000,54.950001,53.650002,53.849998,48.191090,125236
2006-01-24,53.250000,54.750000,53.250000,54.099998,48.414818,175005
2006-01-25,54.400002,54.400002,51.700001,52.049999,46.580250,383634
2006-01-27,52.349998,53.950001,52.349998,53.549999,47.922615,245387
2006-01-30,54.000000,54.150002,52.099998,52.450001,46.938210,202174
2006-01-31,53.099998,53.099998,52.099998,52.400002,46.893467,80454
2006-02-01,52.900002,53.000000,51.150002,51.400002,45.998554,159670
2006-02-02,51.700001,51.750000,49.500000,49.900002,44.656185,246157
2006-02-03,51.000000,53.799999,51.000000,52.400002,46.893467,529439
2006-02-06,53.000000,53.000000,51.549999,51.750000,46.311771,113904
2006-02-07,51.500000,52.500000,51.500000,52.250000,46.759228,130619
2006-02-08,51.900002,52.099998,51.000000,51.150002,45.774826,119880
2006-02-10,52.000000,52.549999,51.250000,52.049999,46.580250,132078
2006-02-13,52.500000,53.500000,52.000000,53.299999,47.698891,168621
2006-02-14,51.299999,54.000000,51.299999,53.049999,47.475155,118905
2006-02-15,53.250000,53.250000,52.299999,52.450001,46.938210,64048
2006-02-16,52.700001,52.900002,52.049999,52.250000,46.759228,55893
2006-02-17,52.900002,52.900002,50.849998,51.000000,45.640594,83858
2006-02-20,51.250000,51.250000,50.099998,50.750000,45.416851,70346
2006-02-21,51.650002,51.650002,50.750000,50.900002,45.551094,72097
2006-02-22,50.950001,51.349998,50.099998,50.299999,45.014149,82772
2006-02-23,51.000000,51.000000,49.049999,49.450001,44.253475,198673
2006-02-24,50.000000,51.400002,49.750000,51.250000,45.864315,144142
2006-02-27,51.849998,51.849998,51.000000,51.349998,45.953808,129998
2006-02-28,51.900002,51.900002,50.049999,50.450001,45.148388,127021
2006-03-01,50.450001,51.000000,49.700001,49.900002,44.656185,170096
2006-03-02,50.000000,50.750000,49.049999,49.349998,44.163982,262675
2006-03-03,49.799999,50.200001,46.500000,48.099998,43.045338,409904
2006-03-06,48.900002,49.000000,48.000000,48.250000,43.179573,205088
2006-03-07,48.500000,49.250000,48.000000,49.000000,43.850754,167181
2006-03-08,49.000000,51.000000,48.599998,48.950001,43.806015,289242
2006-03-09,49.750000,49.750000,48.049999,49.150002,43.985001,163712
2006-03-10,49.650002,50.500000,48.700001,49.150002,43.985001,148654
2006-03-13,49.799999,49.799999,48.049999,48.250000,43.179573,173553
2006-03-14,48.549999,49.250000,48.150002,48.349998,43.269066,130741
2006-03-16,49.000000,49.250000,48.049999,48.099998,43.045338,116045
2006-03-17,48.349998,48.500000,47.299999,47.450001,42.463642,171750
2006-03-20,48.049999,48.049999,46.000000,46.200001,41.345009,183446
2006-03-21,46.500000,46.750000,45.900002,46.049999,41.210770,184246
2006-03-22,46.000000,46.000000,44.849998,45.000000,40.271111,212843
2006-03-23,45.750000,45.750000,43.500000,43.849998,39.241959,400036
2006-03-24,44.500000,44.500000,43.000000,43.750000,39.152462,289359
2006-03-27,44.250000,47.049999,43.900002,46.099998,41.255516,388466
2006-03-28,47.000000,47.950001,45.049999,45.250000,40.494839,364119
2006-03-29,45.700001,46.250000,43.599998,43.900002,39.286705,309503
2006-03-30,44.549999,45.799999,43.650002,43.950001,39.331444,499127
2006-03-31,44.200001,47.700001,43.799999,46.849998,41.926693,709293
2006-04-03,47.500000,48.400002,47.200001,47.950001,42.911106,389969
2006-04-04,48.400002,50.000000,47.500000,49.750000,44.521946,471674
2006-04-05,50.299999,56.000000,49.500000,55.450001,49.622959,1559380
2006-04-07,56.000000,60.000000,56.000000,57.700001,51.636501,1503994
2006-04-10,58.650002,59.500000,57.000000,58.099998,51.994469,601540
2006-04-12,58.750000,58.750000,53.000000,53.849998,48.191090,547548
2006-04-13,54.250000,54.400002,50.650002,51.549999,46.132797,426820
2006-04-17,52.950001,53.400002,51.700001,52.150002,46.669735,155726
2006-04-18,53.849998,55.900002,52.650002,54.450001,48.728039,491907
2006-04-19,55.250000,56.150002,52.900002,53.299999,47.698891,349222
2006-04-20,53.500000,54.000000,50.599998,52.849998,47.296177,121486
2006-04-21,53.400002,53.900002,50.799999,51.349998,45.953808,214278
2006-04-24,52.000000,53.400002,51.250000,51.750000,46.311771,185901
2006-04-25,52.250000,52.900002,50.049999,50.750000,45.416851,573658
2006-04-26,52.000000,53.599998,51.000000,52.599998,47.072449,306284
2006-04-27,53.000000,53.599998,52.200001,52.450001,46.938210,350920
2006-04-28,52.049999,52.849998,49.500000,52.450001,46.938210,171181
2006-05-02,57.450001,60.500000,56.049999,59.599998,53.336838,1078402
2006-05-03,60.000000,61.000000,58.000000,59.700001,53.426338,773370
2006-05-04,60.250000,62.349998,59.049999,59.700001,53.426338,803431
2006-05-05,60.750000,61.349998,58.700001,59.599998,53.336838,418412
2006-05-08,60.400002,62.299999,60.250000,61.450001,54.992432,609368
2006-05-09,62.000000,62.500000,59.900002,60.700001,54.321247,248640
2006-05-10,61.799999,63.349998,61.099998,61.549999,55.081921,476400
2006-05-11,62.200001,62.200001,59.099998,60.200001,53.873791,296708
2006-05-12,60.200001,62.950001,58.099998,61.599998,55.126671,578444
2006-05-15,61.900002,64.250000,58.150002,59.500000,53.247356,1501811
2006-05-16,59.500000,61.450001,52.000000,57.450001,51.412785,541241
2006-05-17,58.099998,62.000000,58.099998,61.299999,54.858192,388072
2006-05-18,61.450001,62.000000,53.000000,54.150002,48.459572,596827
2006-05-19,55.750000,57.000000,48.000000,48.849998,43.716522,525014
2006-05-22,49.000000,54.799999,40.000000,42.400002,37.944336,860014
2006-05-23,44.900002,48.500000,41.250000,47.849998,42.821609,525670
2006-05-24,48.000000,49.950001,46.000000,46.799999,41.881954,539262
2006-05-25,47.000000,48.200001,45.000000,47.099998,42.150425,470968
2006-05-26,48.000000,51.799999,47.799999,50.099998,44.835163,455283
2006-05-29,51.500000,52.099998,49.799999,50.349998,45.058891,320267
2006-05-30,50.799999,50.950001,47.500000,47.900002,42.866360,277969
2006-05-31,46.500000,46.500000,44.400002,46.049999,41.210770,392039
2006-06-01,47.900002,47.900002,43.900002,44.200001,39.555180,324224
2006-06-02,44.900002,45.000000,41.700001,44.700001,40.002636,371675
2006-06-05,45.000000,45.849998,43.349998,43.700001,39.107719,165647
2006-06-06,43.049999,43.049999,40.750000,41.700001,37.317894,326038
2006-06-07,41.849998,42.049999,38.099998,38.700001,34.633148,302554
2006-06-08,39.000000,39.000000,32.349998,32.849998,29.397907,737716
2006-06-09,33.000000,36.900002,33.000000,36.500000,32.664337,456517
2006-06-12,37.200001,37.200001,33.750000,34.099998,30.516548,393571
